StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,HAAS _1,HAAS _2,HAAS _3,HAAS _4,HAAS _5,HAAS _6,HAAS _7,HAAS _8,HAAS _9,HAAS _10,HAAS _11,HAAS _12,PROLIFIC_PID,Vignette,VigNro
2025-09-09 11:12:48,2025-09-09 11:15:49,0,100,181,1,2025-09-09 11:15:49,R_873tfvhrr4Ic9gb,anonymous,EN,5ce5bcf74caf470001da7c33,2,29,1,2,5,5,5,4,4,3,4,4,4,3,4,4,3,4,4,5,5,4,4,4,5,5,4,4,4,4,5,3,3,3,4,4,5,4,4,1,,,,,,,,,,,,,5ce5bcf74caf470001da7c33,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:12:21,2025-09-09 11:15:51,0,100,210,1,2025-09-09 11:15:52,R_23XR3VAEvAcEXst,anonymous,EN,5fc59271971cc91189a1bdf0,2,43,1,2,4,4,4,1,3,1,3,3,3,1,3,1,1,1,2,1,3,2,1,1,1,2,2,3,1,1,1,1,1,1,3,3,5,5,3,1,,,,,,,,,,,,,5fc59271971cc91189a1bdf0,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:11:49,2025-09-09 11:15:52,0,100,242,1,2025-09-09 11:15:52,R_2RKK4canb5kpFEB,anonymous,EN,6730f965beb7513190d2be93,2,61,1,2,4,5,5,1,1,4,1,2,2,5,4,4,2,4,2,4,5,5,4,3,2,2,3,3,5,5,4,2,2,1,2,1,3,3,4,1,,,,,,,,,,,,,6730f965beb7513190d2be93,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:08:46,2025-09-09 11:15:53,0,100,426,1,2025-09-09 11:15:53,R_2s1jxmqVUrTq3Yl,anonymous,EN,5a56222f8e6259000175b271,2,53,2,1,4,4,4,4,3,4,3,4,4,3,2,3,2,2,2,4,2,2,3,3,3,3,4,3,4,3,2,2,2,3,2,3,4,4,3,1,,,,,,,,,,,,,5a56222f8e6259000175b271,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:12:02,2025-09-09 11:15:53,0,100,230,1,2025-09-09 11:15:53,R_8Iat5DsGo7F671I,anonymous,EN,5bc0b1bb63cb210001cf55ba,2,57,1,2,5,4,4,1,3,1,4,3,4,1,3,4,4,4,4,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,4,4,1,1,,,,,,,,,,,,,5bc0b1bb63cb210001cf55ba,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:12:31,2025-09-09 11:15:55,0,100,203,1,2025-09-09 11:15:55,R_22WvnGwfxzbWBdc,anonymous,EN,5e1451d067f170a77ddab325,2,37,2,2,5,5,4,4,5,3,4,5,5,4,3,5,4,4,4,5,4,4,5,5,5,4,5,5,5,5,5,3,4,3,5,5,5,5,3,1,,,,,,,,,,,,,5e1451d067f170a77ddab325,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:12:09,2025-09-09 11:16:00,0,100,231,1,2025-09-09 11:16:00,R_8XlOpljH7RBr6Xn,anonymous,EN,6644b22e26557e73d19ff30d,2,31,2,1,4,3,4,2,2,3,3,3,3,2,3,2,3,3,3,2,2,2,3,3,3,3,3,3,2,2,3,1,1,1,3,3,4,3,3,1,,,,,,,,,,,,,6644b22e26557e73d19ff30d,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:11:57,2025-09-09 11:16:02,0,100,244,1,2025-09-09 11:16:02,R_2fZd2wuv89vL26l,anonymous,EN,5f75d01a857e4e27a575f7ca,2,43,2,2,3,4,4,3,3,2,3,3,3,2,3,2,2,2,2,2,2,1,3,2,2,4,3,3,2,2,1,4,4,3,5,5,5,4,4,1,,,,,,,,,,,,,5f75d01a857e4e27a575f7ca,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:14:01,2025-09-09 11:16:02,0,100,121,1,2025-09-09 11:16:02,R_2bICEOaSCQXQE1w,anonymous,EN,63d3ff7455fe68b811ef6b57,2,20,1,2,5,4,5,4,4,4,4,5,4,4,4,5,4,4,5,4,4,3,3,4,4,3,5,4,4,3,4,3,3,3,4,4,4,4,3,1,,,,,,,,,,,,,63d3ff7455fe68b811ef6b57,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:13:04,2025-09-09 11:16:02,0,100,178,1,2025-09-09 11:16:02,R_8roGD99JogodhcW,anonymous,EN,6012d27152fa5e09eb6a29e0,2,41,2,2,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,1,,,,,,,,,,,,,6012d27152fa5e09eb6a29e0,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:12:45,2025-09-09 11:16:02,0,100,197,1,2025-09-09 11:16:03,R_2L26sae6RCuGhCj,anonymous,EN,6501be40dbaed79a9c8aa94b,2,43,2,1,5,5,5,5,5,5,5,5,5,4,5,4,5,2,5,2,4,2,5,4,5,2,5,5,5,5,4,1,5,2,4,4,5,5,5,1,,,,,,,,,,,,,6501be40dbaed79a9c8aa94b,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:11:40,2025-09-09 11:16:03,0,100,262,1,2025-09-09 11:16:03,R_2TsIWIyYTw0N3O9,anonymous,EN,66caec76f2a174deb1bd914a,2,51,2,2,3,4,4,2,4,1,4,4,4,3,2,3,2,3,3,1,2,1,4,3,4,4,4,4,2,2,2,1,1,1,2,2,3,2,2,1,,,,,,,,,,,,,66caec76f2a174deb1bd914a,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:12:16,2025-09-09 11:16:03,0,100,227,1,2025-09-09 11:16:03,R_8UYrMORAjfLKiqy,anonymous,EN,5f3d6f7010ad88124f3906e2,2,28,1,3,4,5,4,4,4,3,5,4,4,3,3,4,3,2,3,3,3,3,3,3,3,5,5,5,4,4,5,3,3,3,5,5,5,5,4,1,,,,,,,,,,,,,5f3d6f7010ad88124f3906e2,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:12:15,2025-09-09 11:16:04,0,100,229,1,2025-09-09 11:16:05,R_8KvDzD0cfMNwx9f,anonymous,EN,60e1942363f59342f26be4ca,2,52,2,3,4,4,3,4,4,3,4,4,4,3,3,4,3,3,3,2,2,2,4,4,4,4,5,5,4,4,5,4,3,4,2,2,5,4,3,1,,,,,,,,,,,,,60e1942363f59342f26be4ca,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:57,2025-09-09 11:16:09,0,100,192,1,2025-09-09 11:16:09,R_8sjEbI7aTAJ6FLV,anonymous,EN,5bf2f728bd9f150001f6cc42,2,59,1,2,3,3,2,4,3,3,3,4,3,2,2,2,3,2,3,2,2,2,2,3,3,4,4,3,2,3,3,1,1,2,3,2,3,2,3,1,,,,,,,,,,,,,5bf2f728bd9f150001f6cc42,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 11:12:31,2025-09-09 11:16:10,0,100,218,1,2025-09-09 11:16:11,R_2RICe8UWQQGtQHv,anonymous,EN,66c20b634a3b292d25596fbc,2,52,1,2,5,5,4,4,3,2,4,4,4,4,3,4,4,4,4,2,2,2,3,3,4,4,4,4,3,2,2,2,2,4,3,3,4,4,1,1,,,,,,,,,,,,,66c20b634a3b292d25596fbc,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:13:12,2025-09-09 11:16:11,0,100,179,1,2025-09-09 11:16:12,R_2e8HWDrJF2ZhBkJ,anonymous,EN,574aff1b5bef980007af2745,2,60,2,2,3,3,4,3,2,1,3,3,4,3,3,3,3,3,3,3,1,1,3,3,3,3,3,4,1,3,3,1,1,1,1,1,3,3,3,1,,,,,,,,,,,,,574aff1b5bef980007af2745,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:12:58,2025-09-09 11:16:11,0,100,193,1,2025-09-09 11:16:12,R_8CpJmLcKvxXslWd,anonymous,EN,5e35373e1ddb124e6c306747,2,49,2,2,4,4,3,4,4,4,3,2,2,1,2,1,2,2,2,1,1,1,4,2,1,4,4,4,4,5,5,1,1,1,2,2,3,1,1,1,,,,,,,,,,,,,5e35373e1ddb124e6c306747,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:12:48,2025-09-09 11:16:11,0,100,203,1,2025-09-09 11:16:12,R_8elYo4gycTuHkGZ,anonymous,EN,6717d0f52cc5e0a7f13b596a,2,43,1,2,4,4,4,5,4,2,3,3,5,4,4,5,2,3,3,2,2,2,2,3,3,5,4,4,3,2,3,4,4,3,4,5,5,5,2,1,,,,,,,,,,,,,6717d0f52cc5e0a7f13b596a,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:12:36,2025-09-09 11:16:14,0,100,218,1,2025-09-09 11:16:14,R_8cns6m4A7wMBFL5,anonymous,EN,644940c6c6b71b43c2f0d552,2,58,2,1,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,4,3,2,1,,,,,,,,,,,,,644940c6c6b71b43c2f0d552,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:12:51,2025-09-09 11:16:18,0,100,207,1,2025-09-09 11:16:19,R_2zFN1zrcFZBGbmw,anonymous,EN,5acddd6cfa3b4e000173db88,2,60,2,1,3,3,2,5,5,4,3,3,4,5,3,5,5,4,5,4,4,4,4,4,4,4,5,5,3,4,5,3,3,3,2,2,4,4,2,1,,,,,,,,,,,,,5acddd6cfa3b4e000173db88,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:13:34,2025-09-09 11:16:18,0,100,164,1,2025-09-09 11:16:19,R_8GiwVptXYc9faqv,anonymous,EN,59d8d3aeea41450001ec79b0,2,29,1,3,4,5,4,2,4,3,4,4,4,2,3,2,3,2,2,3,2,2,4,2,2,4,2,4,2,4,5,2,2,2,3,3,4,5,3,1,,,,,,,,,,,,,59d8d3aeea41450001ec79b0,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:12:04,2025-09-09 11:16:19,0,100,255,1,2025-09-09 11:16:20,R_8gIRMgphHrC6gUS,anonymous,EN,678ea8b3a094ea0ba1319d21,2,58,2,1,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,2,2,3,3,4,4,4,4,4,4,4,3,3,4,2,2,4,3,3,1,,,,,,,,,,,,,678ea8b3a094ea0ba1319d21,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 11:11:10,2025-09-09 11:16:22,0,100,311,1,2025-09-09 11:16:22,R_8l9TM2QQeZd0iZ6,anonymous,EN,6116e4eaa383c256f8253754,2,39,1,2,4,4,5,4,3,5,4,4,5,4,4,4,3,3,3,4,4,4,3,4,5,3,4,4,4,4,3,5,3,5,4,4,4,4,4,1,,,,,,,,,,,,,6116e4eaa383c256f8253754,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:11:51,2025-09-09 11:16:22,0,100,271,1,2025-09-09 11:16:22,R_2PmXHjM6cyfx2qP,anonymous,EN,5e4c511d056b9c0ad9b6fd24,2,68,2,2,4,4,4,5,2,4,4,5,5,3,3,3,4,4,4,4,4,4,4,3,4,5,5,4,3,4,4,5,4,4,3,3,4,4,4,1,,,,,,,,,,,,,5e4c511d056b9c0ad9b6fd24,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:13:01,2025-09-09 11:16:23,0,100,201,1,2025-09-09 11:16:23,R_83BVGZn5V9VE9JJ,anonymous,EN,5a991dd86475f900019fe4b6,2,46,2,2,4,4,4,2,2,3,4,4,4,3,3,4,3,4,4,3,3,2,4,4,5,4,4,4,3,3,3,2,2,3,3,3,4,4,2,1,,,,,,,,,,,,,5a991dd86475f900019fe4b6,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:13:13,2025-09-09 11:16:24,0,100,190,1,2025-09-09 11:16:24,R_898vl4fHhnsksSd,anonymous,EN,6756e98b064a0fa2dd7793d4,2,50,2,2,4,5,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,1,,,,,,,,,,,,,6756e98b064a0fa2dd7793d4,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:12:57,2025-09-09 11:16:25,0,100,208,1,2025-09-09 11:16:25,R_2lAUiZOUhYibQM6,anonymous,EN,681d11acf32ffbb177100579,2,56,1,2,3,5,3,4,1,1,4,2,3,5,4,4,4,4,4,1,1,1,1,1,3,2,4,4,4,2,3,1,1,1,3,2,3,4,2,1,,,,,,,,,,,,,681d11acf32ffbb177100579,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:12:24,2025-09-09 11:16:27,0,100,242,1,2025-09-09 11:16:27,R_8M4Ok2ZTBvZEFtd,anonymous,EN,5cfbf333ac28dd00196e807b,2,52,2,1,3,3,3,4,1,4,2,2,2,5,5,5,4,4,4,3,2,3,2,2,4,3,3,2,3,3,2,1,1,2,2,2,3,3,2,1,,,,,,,,,,,,,5cfbf333ac28dd00196e807b,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:13:54,2025-09-09 11:16:28,0,100,153,1,2025-09-09 11:16:28,R_2dK50eaJ0GvPlk0,anonymous,EN,67efd9773d87dc119df038fc,2,54,2,3,4,2,2,4,2,4,3,2,4,2,4,2,2,1,2,3,2,2,4,4,4,2,4,3,2,2,2,2,2,4,3,2,4,3,2,1,,,,,,,,,,,,,67efd9773d87dc119df038fc,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:08:44,2025-09-09 11:16:31,0,100,467,1,2025-09-09 11:16:32,R_2YpB5lgW4dwGL3b,anonymous,EN,5f84e472052cf81ae5752252,2,35,2,2,4,5,3,1,3,2,5,4,4,3,1,2,3,3,3,1,2,1,4,4,3,4,4,5,2,1,1,1,1,1,4,4,5,3,1,1,,,,,,,,,,,,,5f84e472052cf81ae5752252,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:13:42,2025-09-09 11:16:33,0,100,171,1,2025-09-09 11:16:33,R_2CCaJcsDCTPVHcb,anonymous,EN,5e8efa2ce7ea51000c5ee81c,2,23,1,2,4,4,4,3,5,2,4,5,4,4,3,3,3,3,3,5,4,5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,1,,,,,,,,,,,,,5e8efa2ce7ea51000c5ee81c,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:14:31,2025-09-09 11:16:38,0,100,127,1,2025-09-09 11:16:38,R_2QuR3lgxPkJk23X,anonymous,EN,5e84629868b86400086cce3e,2,62,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,,,,,,,,,,,,,5e84629868b86400086cce3e,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:13:41,2025-09-09 11:16:38,0,100,176,1,2025-09-09 11:16:38,R_8e9rx8MAeJkOGD9,anonymous,EN,57dc590ddcda780001a0e157,2,68,2,1,2,2,3,2,1,1,2,2,2,2,2,2,3,2,3,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,,,,,,,,,,,,,57dc590ddcda780001a0e157,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:49,2025-09-09 11:16:39,0,100,229,1,2025-09-09 11:16:39,R_2fKhyFc81PpqDK1,anonymous,EN,59a734ce0c87a000017481ed,2,36,2,2,4,4,5,4,3,4,5,4,5,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,5,4,4,4,2,1,,,,,,,,,,,,,59a734ce0c87a000017481ed,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:13:42,2025-09-09 11:16:40,0,100,178,1,2025-09-09 11:16:41,R_8kcAo1j3VI8fo8b,anonymous,EN,5a5a4bc8e0cf3d0001267426,2,62,2,1,5,4,4,4,4,4,5,5,5,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,3,1,,,,,,,,,,,,,5a5a4bc8e0cf3d0001267426,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:13:04,2025-09-09 11:16:40,0,100,216,1,2025-09-09 11:16:41,R_2p1QQUrLgV8uZvH,anonymous,EN,6765c89950709393a7cd865c,2,29,1,2,5,5,4,5,5,4,5,5,5,2,3,3,4,4,4,4,4,2,5,5,4,5,5,5,4,4,5,3,3,4,5,4,5,5,3,1,,,,,,,,,,,,,6765c89950709393a7cd865c,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:12:25,2025-09-09 11:16:40,0,100,255,1,2025-09-09 11:16:41,R_8fiRNI0flj8VLbj,anonymous,EN,680e1b9a36b987121bbc9c9a,2,51,2,2,4,4,2,5,4,4,3,3,4,2,3,2,3,2,3,1,1,3,1,2,3,4,5,4,3,2,4,1,1,1,2,2,3,2,2,1,,,,,,,,,,,,,680e1b9a36b987121bbc9c9a,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:14:42,2025-09-09 11:16:41,0,100,118,1,2025-09-09 11:16:41,R_2pzmhalttpU88vf,anonymous,EN,5ec3eabec8f93307a60c5d1b,2,27,2,2,4,5,4,4,3,4,4,4,5,3,3,3,3,4,2,2,2,2,2,2,4,5,5,4,3,4,4,2,1,1,3,3,4,4,2,1,,,,,,,,,,,,,5ec3eabec8f93307a60c5d1b,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-09 11:13:31,2025-09-09 11:16:43,0,100,191,1,2025-09-09 11:16:43,R_2JF5GLpENMneiVQ,anonymous,EN,63b3377ca1ccdfc7cc567503,2,63,1,2,4,4,4,4,5,5,5,5,5,5,5,4,4,2,4,5,4,5,4,5,4,4,5,5,5,5,4,5,5,5,4,5,4,5,5,1,,,,,,,,,,,,,63b3377ca1ccdfc7cc567503,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:13:16,2025-09-09 11:16:43,0,100,207,1,2025-09-09 11:16:43,R_89oCmA7VoYN8U4I,anonymous,EN,665a2ec0103f8c77303c4a83,2,58,2,2,2,3,1,1,1,1,2,1,4,3,4,4,4,4,4,1,1,1,2,2,3,2,4,3,2,1,1,1,2,3,1,2,3,1,1,1,,,,,,,,,,,,,665a2ec0103f8c77303c4a83,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:13:19,2025-09-09 11:16:44,0,100,205,1,2025-09-09 11:16:44,R_2KJYFo9yDMSJGYK,anonymous,EN,59d3bc2147f4e80001a6c559,2,44,1,1,5,5,4,3,3,1,4,4,5,3,4,3,3,4,4,5,5,5,4,4,2,3,4,5,4,4,4,2,2,2,2,2,5,5,4,1,,,,,,,,,,,,,59d3bc2147f4e80001a6c559,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:12:28,2025-09-09 11:16:46,0,100,257,1,2025-09-09 11:16:46,R_8EfBeo9fi8FeAg1,anonymous,EN,5ae870c64357bd0001c57edd,2,45,1,1,5,5,5,4,2,2,2,2,2,4,4,4,4,2,4,4,4,1,3,3,2,3,2,4,3,4,2,3,2,4,5,5,5,5,4,1,,,,,,,,,,,,,5ae870c64357bd0001c57edd,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:14:49,2025-09-09 11:16:47,0,100,117,1,2025-09-09 11:16:47,R_2urqZd27oxJKW3L,anonymous,EN,676db977f398d4be462fca83,2,31,2,1,4,4,5,3,4,4,4,4,4,4,5,5,4,5,4,3,4,3,4,3,3,4,4,2,4,4,3,1,1,4,3,4,3,3,4,1,,,,,,,,,,,,,676db977f398d4be462fca83,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-09 11:11:50,2025-09-09 11:16:47,0,100,296,1,2025-09-09 11:16:47,R_8HHpyJCdFYa1wYu,anonymous,EN,587625efdb3e720001e233fb,2,33,1,4,5,5,5,3,3,2,4,4,4,2,2,2,3,3,2,4,2,2,3,2,2,3,2,5,4,3,2,2,2,3,4,4,5,5,4,1,,,,,,,,,,,,,587625efdb3e720001e233fb,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:13:45,2025-09-09 11:16:48,0,100,182,1,2025-09-09 11:16:48,R_8sRT8muaTicmeQN,anonymous,EN,56a91395119265000c6e13b7,2,75,1,1,4,4,4,4,4,3,4,5,4,3,4,4,4,3,4,4,3,3,3,4,4,5,4,4,2,4,4,3,3,3,5,5,4,4,4,1,,,,,,,,,,,,,56a91395119265000c6e13b7,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:12:15,2025-09-09 11:16:51,0,100,276,1,2025-09-09 11:16:51,R_8TJ3OMOjAtdBTtD,anonymous,EN,614cdec9a3fbac9353c05d1f,2,33,2,2,5,4,4,4,4,3,4,4,4,2,5,3,4,4,4,3,1,2,5,5,5,4,5,5,4,3,4,5,4,4,2,2,4,4,3,1,,,,,,,,,,,,,614cdec9a3fbac9353c05d1f,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:12:43,2025-09-09 11:16:53,0,100,249,1,2025-09-09 11:16:54,R_2wnUCGbC8aumlq1,anonymous,EN,681b781064a5701a5ceee3bc,2,54,2,2,4,4,4,4,1,3,2,2,3,4,4,5,2,3,2,1,2,2,3,3,4,2,2,4,3,2,4,1,1,1,4,3,4,3,2,1,,,,,,,,,,,,,681b781064a5701a5ceee3bc,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:18,2025-09-09 11:16:56,0,100,277,1,2025-09-09 11:16:57,R_8g7h7owY3q5dXC9,anonymous,EN,5d3821f0ddea5a0001757f93,2,61,2,2,4,4,4,3,3,4,4,4,4,3,4,4,5,4,4,4,3,3,4,3,3,4,4,4,4,5,4,3,4,4,3,3,5,4,3,1,,,,,,,,,,,,,5d3821f0ddea5a0001757f93,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:13:21,2025-09-09 11:16:57,0,100,215,1,2025-09-09 11:16:57,R_22XqafXSVP5tn0M,anonymous,EN,5c2f6d25e38ccd0001caab19,2,47,1,2,3,4,4,2,4,3,4,4,4,2,3,2,3,4,4,2,3,2,4,4,3,4,4,4,3,4,4,4,4,3,2,3,4,3,3,1,,,,,,,,,,,,,5c2f6d25e38ccd0001caab19,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:12:55,2025-09-09 11:16:57,0,100,242,1,2025-09-09 11:16:57,R_224ijHIeUz8msAb,anonymous,EN,608d247fc141c8230ce3ebdc,2,33,1,3,4,3,2,4,2,3,2,3,2,5,3,4,5,4,4,3,3,4,2,5,4,4,4,4,5,4,2,3,3,4,2,3,2,3,5,1,,,,,,,,,,,,,608d247fc141c8230ce3ebdc,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:12:12,2025-09-09 11:17:00,0,100,288,1,2025-09-09 11:17:01,R_8dQU7y5Ll7DSN5p,anonymous,EN,5e5521580ee1b951df544c3c,2,45,1,1,3,4,4,3,2,3,4,3,3,2,3,2,2,3,4,4,3,3,3,3,2,4,4,4,2,2,2,3,2,2,3,3,3,3,1,1,,,,,,,,,,,,,5e5521580ee1b951df544c3c,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
